payer_id,payer_name,payer_country,payer_service,payer_currency,transaction_type,min_amount,max_amount,precision,increment,required_sender,required_beneficiary,credit_party_identifiers_accepted,credit_party_information,credit_party_verification,credit_party_information_credit_party_identifiers_accepted,credit_party_verification_credit_party_identifiers_accepted,credit_party_verification_required_receiving_entity_fields,required_documents
3058,Tyme Bank,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
3515,UBank Ltd,South Africa,BankAccount,ZAR,C2C,200,300000,2,0.01,"[[""lastname"", ""firstname""], [""lastname"", ""firstname"", ""address""]]","[[""lastname"", ""firstname"", ""msisdn""], [""lastname"", ""firstname"", ""email""]]","[[""bank_account_number""]]",1,1,,,,
7,Airtel Money,"Tanzania, United Republic of",MobileWallet,TZS,C2C,1000,5000000,2,0.01,"[[""lastname""]]",,"[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
9,M-Pesa,"Tanzania, United Republic of",MobileWallet,TZS,C2C,1000,5000000,0,1,,,"[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
10,Tigo Pesa,"Tanzania, United Republic of",MobileWallet,TZS,C2C,1000,5000000,0,1,"[[""lastname"", ""firstname"", ""country_iso_code""]]",,"[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
1450,Major Banks Togo,Togo,BankAccount,XOF,C2C,0,1000000,0,1,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,
1450,Major Banks Togo,Togo,BankAccount,XOF,B2B,0,1000000,0,1,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,"[[""invoice""]]"
494,Airtel Money,Uganda,MobileWallet,UGX,C2C,500,7000000,0,1,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
495,MTN Mobile Money,Uganda,MobileWallet,UGX,C2C,500,7000000,0,1,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
4005,ABU DHABI COMMERCIAL BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4008,ABU DHABI ISLAMIC BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4009,AJMAN BANK PJSC,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4010,AL AHLI BANK OF KUWAIT.K.S.C.,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
5225,Al Masraf,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4019,ARAB AFRICAN INTERNATIONAL BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4026,BANK OF BARODA,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4027,"BANK OF SHARJAH, THE",United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4029,BANQUE MISR,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4030,BARCLAYS BANK PLC,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4036,CITIBANK N.A.,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4038,COMMERCIAL BANK OF DUBAI,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4597,DEUTSCHE BANK AG,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4601,DUBAI ISLAMIC BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4603,EL-NILEIN BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4606,EMIRATES ISLAMIC BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4608,EMIRATES NBD BANK PJSC,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4609,FIRST ABU DHABI BANK PJSC,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4619,INVESTBANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4620,JANATA BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4623,MASHREQBANK PSC.,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
5226,National Bank Of Bahrain,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4628,NATIONAL BANK OF FUJAIRAH,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4629,NATIONAL BANK OF KUWAIT (S.A.K.).,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4630,NATIONAL BANK OF OMAN,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4632,NATIONAL BANK OF UMM AL QAIWAIN PSC.,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
5227,RAK Bank,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4637,SAMBA FINANCIAL GROUP,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4638,SHARJAH ISLAMIC BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
4641,STANDARD CHARTERED BANK,United Arab Emirates,BankAccount,AED,C2C,3.68,36720,2,0.01,"[[""lastname"", ""firstname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""beneficiary_relationship"", ""source_of_funds""], [""lastname"", ""firstname"", ""address"", ""city"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""msisdn"", ""id_type"", ""id_number"", ""id_expiration_date""], [""lastname"", ""firstname""]]","[[""iban""]]",1,1,,,,
2843,Airtel Money,Zambia,MobileWallet,ZMW,C2C,0,,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,,,,
1771,MTN Mobile Money,Zambia,MobileWallet,ZMW,C2C,0,20000,2,0.01,"[[""lastname""]]","[[""lastname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
79,Ecocash,Zimbabwe,MobileWallet,USD,C2C,2,,2,0.01,,,"[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
